Gene_acc,Gene_id,Signed_Rank,log10_TMT_intensity,FDR,Desc
111,Tb927.11.15440,-88.658947,5.002672323422913,0.00214,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
112,Tb927.9.7200,8.059863,4.577467544030087,0.16119,"hypothetical protein, conserved"
113,Tb927.11.10950,-98.42395400000001,4.679060276650043,0.00182,"DnaJ domain containing protein, putative"
114,Tb927.10.7380,-59.952043999999994,4.493101608236629,0.00627,"LSU ribosomal protein, mitochondrial, putative"
115,Tb927.10.14760,1.600775,5.436143203222104,0.51859,"clathrin light chain, putative"
116,Tb927.7.4820,5.072227,4.313932804658993,0.24874000000000002,"Trm112p-like protein, putative"
117,Tb927.7.2660,16.875819,4.868878140989186,0.06496,"zinc finger protein family member, putative"
118,Tb927.11.5830,6.568701,4.765448330584292,0.19889,"YL1 nuclear protein, putative"
119,Tb927.10.810,8.356906,5.174189071653922,0.15512,"Pentatricopeptide repeat protein (PPR), putative"
120,Tb927.8.3300,-51.832575,4.745068716277028,0.00865,Mitoribosomal LSU assembly factor 12
121,Tb927.10.12250,-67.851259,4.991808683220875,0.00448,"hypothetical protein, conserved"
122,Tb927.6.1920,-3.940199,5.472712578972016,0.30235,"hypothetical protein, conserved"
123,Tb927.11.15500,-73.51833,4.286813120406986,0.00365,"LSU ribosomal protein, mitochondrial, putative"
124,Tb927.10.6090,-50.388161,5.300121853912055,0.00915,"tRNA pseudouridine synthase A, putative"
125,Tb927.11.3705,1.127312,4.362664649210523,0.59831,"DNA-directed RNA polymerases I, II, and III subunit RPABC5, putative"
126,Tb927.11.7130,5.731122,5.07161202287849,0.22365,"hypothetical protein, conserved"
127,Tb927.10.12220,-73.270768,4.598975221915348,0.00373,"hypothetical protein, conserved"
128,Tb927.8.4920,-81.57391899999999,4.034357913002636,0.0030800000000000003,"hypothetical protein, conserved"
129,Tb927.11.6250,-50.779375,5.3481815033003395,0.00915,"Mitochondrial ATP synthase subunit, putative"
130,Tb927.7.3910,-78.58846199999999,4.553806189352143,0.00317,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
131,Tb927.7.2490,-69.83008000000001,4.354891342074318,0.00398,kinetoplast ribosomal PPR-repeat containing protein 15
132,Tb927.11.5990,-67.138323,5.215497739634943,0.00471,Mitoribosomal LSU assembly factor 4
133,Tb927.11.6520,3.9335199999999997,4.223493056616747,0.30267,"hypothetical protein, conserved"
134,Tb927.10.2800,-79.589892,4.708387847546554,0.00316,mitochondrial ribosomal protein s6
135,Tb927.9.3350,-71.25632,4.769176217259439,0.00389,"pseudouridylate synthase, putative"
136,Tb927.11.3780,-18.261465,3.1596123045833386,0.057879999999999994,subtilisin peptidase
137,Tb427.BES122.9,-25.826742000000003,4.633383159398745,0.03375,none
138,Tb927.2.2410,-60.957407999999994,4.417634050420777,0.0061200000000000004,"hypothetical protein, conserved"
139,Tb927.8.5280,-91.53733000000001,4.885295241465884,0.0018899999999999998,mitochondrial ribosomal protein s34
140,Tb927.11.7680,-61.500748,4.492297764164567,0.00599,"hypothetical protein, conserved"
141,Tb927.8.2530,-70.756183,4.449008452148102,0.00394,"Cytochrome c oxidase copper chaperone, related"
142,Tb927.7.3960,-55.494917,4.86239776033351,0.00725,Mitochondrial ribosomal protein L16
143,Tb927.9.15190,0.361205,5.895547769819584,0.8438700000000001,"ribosomal protein L15, putative"
144,Tb927.2.3920,-68.885731,4.240529834940834,0.00427,"Complex 1 protein (LYR family), putative"
145,Tb927.5.2810,-62.972685,4.954495506098638,0.00562,"hypothetical protein, conserved"
146,Tb927.6.4560,-52.605036,5.088858720425557,0.008409999999999999,"Mitochondrial SSU ribosomal protein, putative"
147,Tb11.v5.0905,-6.988823,5.275917637856603,0.18596,"hypothetical protein, conserved"
148,Tb927.11.11480,1.035153,5.9426026981120375,0.61865,"Trichohyalin, putative"
149,Tb927.9.8000,-2.55238,5.678080120457292,0.40283,"ubiquitin-protein ligase, putative"
150,Tb927.11.13007,-3.966424,6.184271757042043,0.30053,ubiquitin-60S ribosomal protein L40
151,Tb927.9.7080,41.224436,5.108531198857869,0.013569999999999999,"hypothetical protein, conserved"
152,Tb927.9.11120,-66.981865,4.967904022424491,0.00471,"Chromosome passenger complex (CPC) protein INCENP N terminal, putative"
153,Tb927.11.7430,3.3012650000000003,5.0605425575639185,0.34335,"hypothetical protein, conserved"
154,Tb927.3.860,-0.884238,5.139791659227936,0.656,"Acyl carrier protein, mitochondrial"
155,Tb927.6.4510,-48.323832,5.051630947859173,0.01022,"hypothetical protein, conserved"
156,Tb927.1.1200,-65.25398299999999,5.109560549350147,0.00518,Mitochondrial ribosomal protein S15
157,Tb927.8.5560,-50.744285999999995,5.33806452205518,0.00915,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
158,Tb927.10.2670,2.048168,4.571504379377499,0.4575,"hypothetical protein, conserved"
159,Tb927.6.2910,0.458162,4.621877605273269,0.79618,"RNA pseudouridylate synthase, putative"
160,Tb927.3.2390,-47.918878,4.86302463474929,0.01022,"hypothetical protein, conserved"
161,Tb927.3.5240,-41.140808,5.0166299448470735,0.01371,kinetoplast ribosomal PPR-repeat containing protein 8
162,Tb927.10.11520,20.299119,4.5858328224759175,0.04863,mitochondrial import inner membrane translocase subunit tim13
163,Tb927.10.13110,1.940464,4.907904976650596,0.46962,Outer arm dynein light chain 7
164,Tb927.7.7480,-0.21885900000000003,3.2739909783122796,0.94811,"trans-sialidase, putative"
165,Tb927.9.5300,-45.589168,5.006672324729135,0.01122,kinetoplast ribosomal PPR-repeat containing protein 16
166,Tb927.9.9780,2.017623,5.947893697472489,0.46069,"peptidyl-prolyl cis-trans isomerase (cyclophilin- 40), putative"
167,Tb927.5.370,180.58443,5.10828156499718,0.00037,"75 kDa invariant surface glycoprotein, putative"
168,Tb927.8.1340,0.659509,6.155045735912606,0.71606,"60S ribosomal protein L7a, putative"
169,Tb927.5.2940,8.574394999999999,6.4601458174917505,0.1518,"stress-induced protein sti1, putative"
170,Tb927.11.1270,-101.431069,5.436494825070237,0.0016699999999999998,"Mitochondrial ATP synthase subunit, putative"
171,Tb927.9.1530,-41.835732,4.696268025624656,0.013430000000000001,"hypothetical protein, conserved"
172,Tb927.3.4950,-34.719601000000004,5.098378338689658,0.02022,"hypothetical protein, conserved"
173,Tb927.11.13940,0.66279,4.399612196877949,0.71563,"ubiquitin-conjugating enzyme E2, putative"
174,Tb927.10.2050,-48.746377,4.86861635950981,0.00996,"hypothetical protein, conserved"
175,Tb927.10.9250,2.07908,5.724432442318698,0.45356,"adenylyl cyclase-associated protein, putative"
176,Tb927.5.3300,-75.528098,4.15020158000582,0.00351,"hypothetical protein, conserved"
177,Tb927.4.4710,2.5110349999999997,4.824923080737206,0.40748,"hypothetical protein, conserved"
178,Tb927.10.13990,-12.648843,4.567536078515204,0.09857,"Pentatricopeptide repeat protein (PPR), putative"
179,Tb927.11.715,-2.06615,5.6977880816139415,0.45533999999999997,"dynein light chain LC8, putative"
180,Tb927.1.1390,-80.39872700000001,4.625427927294943,0.00316,"hypothetical protein, conserved"
181,Tb927.10.15410,-22.417296,5.19040329637622,0.0419,glycosomal malate dehydrogenase
182,Tb927.11.11470,-50.969482,4.886698735621275,0.00907,kinetoplast ribosomal PPR-repeat containing protein 14
183,Tb927.11.4650,-49.180288,4.631221604168837,0.00993,kinetoplast ribosomal PPR-repeat containing protein 13
184,Tb927.8.595,0.31385,4.767262261383128,0.87405,hypothetical protein
185,Tb927.7.4060,34.786440999999996,5.828477291232496,0.0202,"cysteine peptidase, Clan CA, family C2, putative"
186,Tb927.3.4360,0.615742,5.647670882761001,0.73356,"40S ribosomal protein S15A, putative"
187,Tb927.1.2990,-46.521122,5.309913927306561,0.01064,kinetoplast ribosomal PPR-repeat containing protein 2
188,Tb927.5.1790,-69.500785,4.626391699386438,0.00411,"Mitochondrial SSU ribosomal protein, putative"
189,Tb927.9.9310,-66.045079,4.9412502031951755,0.00503,Mitoribosomal SSU assembly factor 3
190,Tb927.8.3110,-58.743562,4.814025507012223,0.006679999999999999,Mitochondrial ribosomal protein S9
191,Tb927.9.9150,-47.724843,4.545951412325245,0.01028,Mitoribosomal LSU assembly factor 13
192,Tb927.11.13570,2.182555,5.373886231789153,0.44141,"hypothetical protein, conserved"
193,Tb927.11.12930,-41.553577000000004,4.766785341073506,0.01353,Mitoribosomal LSU assembly factor 2
194,Tb927.5.3310,41.329390000000004,4.988733808684272,0.013569999999999999,"hypothetical protein, conserved"
195,Tb927.5.1200,180.342128,4.447573170048149,0.00037,exosome complex component CSL4
196,Tb927.9.9260,10.548822,4.795656829150784,0.12194,"hypothetical protein, conserved"
197,Tb927.11.590,-33.354237,4.734992628822331,0.02144,"hypothetical protein, conserved"
198,Tb927.10.12010,0.165105,5.19861738170581,0.9735,"hypothetical protein, conserved"
199,Tb927.6.2480,-41.478019,4.411855305718946,0.01355,"chaperone protein DnaJ, putative"
200,Tb927.8.980,2.243912,6.027701975072177,0.43411000000000005,phosphoacetylglucosamine mutase
201,Tb927.10.7080,-62.801117000000005,4.829855316023484,0.00564,"ATP-dependent DEAD/H RNA helicase, putative"
202,Tb927.6.1630,-74.281516,4.721762082862405,0.00359,"hypothetical protein, conserved"
203,Tb927.11.640,-11.632184,3.1255372884247117,0.10837999999999999,"Pentatricopeptide repeat protein (PPR), putative"
204,Tb927.10.6300,-54.669447999999996,5.196538483478538,0.00747,Mitochondrial ribosomal protein S5
205,Tb927.6.2700,5.849001,5.046790316630009,0.22019,small nuclear ribonucleoprotein Sm-E
206,Tb927.10.7910,-41.39012,5.019962351578023,0.013569999999999999,"RNA editing complex protein, putative"
207,Tb927.10.9830,-69.812999,5.692046500834397,0.00398,"Mitochondrial ATP synthase subunit, putative"
208,Tb927.5.4370,-36.39656,4.075393248284227,0.01796,"hypothetical protein, conserved"
209,Tb927.11.7214,-40.344828,4.558764553322075,0.014,Mitoribosomal SSU assembly factor 13
210,Tb927.11.2220,-46.726878,4.9755267761071105,0.01064,Mitoribosomal SSU assembly factor 17
211,Tb927.4.970,-39.631962,4.494261298570064,0.01427,"hypothetical protein, conserved"
212,Tb927.10.13540,11.644959,5.071689762873668,0.10837999999999999,"RNA-binding protein, putative"
213,Tb927.10.380,-48.103192,4.812626701941218,0.01022,kinetoplast ribosomal PPR-repeat containing protein 5
214,Tb927.11.15030,10.12627,5.382837202361607,0.128,small GTPase
215,Tb927.10.5030,3.13805,5.549819012665551,0.35467,"ubiquitin/ribosomal protein S27a, putative"
216,Tb927.5.3340,2.168285,3.9974358987187664,0.44259,Mitochondrial import inner membrane translocase subunit 11
217,Tb927.10.6850,-73.926045,4.414874970985222,0.00361,"Mitochondrial ribosomal protein S18, putative"
218,Tb927.6.2080,-39.205644,3.9833902097018434,0.01468,"Mitochondrial SSU ribosomal protein, putative"
219,Tb927.5.3640,-48.804140000000004,4.923572120403617,0.00996,"Mitochondrial SSU ribosomal protein, putative"
220,Tb927.4.680,-41.343082,4.308960231921409,0.013569999999999999,"hypothetical protein, conserved"
221,Tb927.9.6510,-31.406004,5.140420742400279,0.02417,"Mitochondrial SSU ribosomal protein, putative"
222,Tb927.9.7160,-0.5175,5.027176036540876,0.77015,"hypothetical protein, conserved"
223,Tb927.6.590,-78.849677,4.6331799523273345,0.00316,"hypothetical protein, conserved"
224,Tb927.8.6760,8.238656,6.066056608289713,0.15742,"translationally-controlled tumor protein homolog, putative"
225,Tb927.11.7920,-37.734885999999996,4.756574411905804,0.01615,SUMO-interacting motif-containing protein
226,Tb927.10.5090,-22.765742000000003,4.635870061290844,0.04052,Enriched in surface-labeled proteome protein 18
227,Tb927.10.5860,22.4171,4.9712810041500735,0.0419,"hypothetical protein, conserved"
228,Tb927.3.960,-44.066858,3.9665192613388465,0.01195,"protein transport protein Sec61 gamma subunit, putative"
229,Tb927.5.920,-16.831666000000002,4.811449137551271,0.06527000000000001,"rhodanese-like domain containing protein, putative"
230,Tb927.11.14980,-30.914821000000003,4.023402001336626,0.02497,mitochondrial ribosomal protein L38
231,Tb927.11.10040,-20.417772,4.478247350666903,0.04823,"hypothetical protein, conserved"
232,Tb927.5.4390,111.45088999999999,5.30522474148543,0.001,"hypothetical protein, conserved"
233,Tb927.6.2010,-34.543239,5.352154636582984,0.02037,"acyl-CoA synthetase, putative"
234,Tb927.11.16150,7.124967999999999,5.160291749328542,0.18284,"tubulin binding cofactor A, putative"
235,Tb927.11.13560,-43.788426,4.326422347024826,0.01204,"SET domain containing protein, putative"
236,Tb927.10.4080,-5.476294,5.051994558618975,0.23296999999999998,"hypothetical protein, conserved"
237,Tb927.2.4400,-34.555951,5.133893224734974,0.02037,"SSU ribosomal protein, mitochondrial, putative"
238,Tb927.10.1040,0.7492880000000001,4.873385195328108,0.69134,"serine peptidase, Clan SC, Family S10"
239,Tb927.6.2600,9.363563000000001,5.037563272522014,0.13846,"Protein of unknown function (DUF1077), putative"
240,Tb927.4.2760,50.611191,5.935800503113954,0.00915,"Protein of unknown function (DUF3808), putative"
241,Tb927.5.1510,-46.140977,4.130638561263856,0.011059999999999999,"Mitochondrial SSU ribosomal protein, putative"
242,Tb927.11.670,0.398511,5.412060883601395,0.82234,epsinR
243,Tb927.10.15830,-13.264898,5.0886171897965955,0.09225,SUMO-interacting motif-containing protein
244,Tb927.10.10960,1.053715,6.987742711501491,0.6148600000000001,"heat shock protein, putative"
245,Tb927.10.6440,-3.7370699999999997,5.58195092192064,0.31382,phosphomannomutase
246,Tb927.2.2210,-24.004966,5.160521885068877,0.037360000000000004,"hypothetical protein, conserved"
247,Tb927.8.4190,18.325008,5.203026839987345,0.057620000000000005,"hypothetical protein, conserved"
248,Tb927.4.2540,-0.431011,5.143458935137355,0.8076800000000001,"Neural precursor cell-expressed, developmently downregulated 8"
249,Tb927.2.3420,5.202769,4.35688169801995,0.24381999999999998,"hypothetical protein, conserved"
250,Tb927.10.3580,-26.727764,4.90028032178322,0.0319,"Mitochondrial SSU ribosomal protein, putative"
251,Tb927.3.5270,59.12577099999999,3.963365391215073,0.00645,"DNA-directed RNA polymerases II subunit, putative"
252,Tb927.2.4380,-40.453309999999995,4.967249920494648,0.014,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
253,Tb927.1.3820,63.519096,4.368856890295744,0.00555,"ATP synthase subunit, putative"
254,Tb927.7.6800,-27.486178000000002,4.907485409076142,0.03044,"LSU ribosomal protein, mitochondrial, putative"
255,Tb927.7.1630,9.246748,5.126942717944227,0.14049,"hypothetical protein, conserved"
256,Tb927.10.12050,-27.141567,4.862006083986332,0.03106,"LSU ribosomal protein, mitochondrial, putative"
257,Tb927.10.15650,-50.767382,4.416116967814632,0.00915,Mitoribosomal SSU assembly factor 11
258,Tb927.8.2720,-0.46638999999999997,5.328517776361771,0.7924899999999999,"Putative serine esterase (DUF676), putative"
259,Tb927.8.870,9.609967999999999,4.971162414188767,0.13398,"CAMK/CAMKL family protein kinase, putative"
260,Tb927.8.4280,3.9293080000000002,5.39522346288693,0.30267,"nuclear transport factor 2, putative"
261,Tb927.5.4040,-32.929140999999994,5.1561653651085235,0.0221,"Mitochondrial SSU ribosomal protein, putative"
262,Tb927.3.4130,-55.987216000000004,3.3839788436909477,0.0070599999999999994,"hypothetical protein, conserved"
263,Tb927.8.3080,28.981191,4.494598250935744,0.02805,"hypothetical protein, conserved"
264,Tb927.11.3680,26.256763,4.936984308246115,0.03286,"calmodulin, putative"
265,Tb927.11.1370,-1.031995,5.562075993589128,0.61943,Dithiol glutaredoxin 1
266,Tb927.5.3840,-39.307448,4.046089164861393,0.01464,"hypothetical protein, conserved"
267,Tb927.11.9450,-23.447696,5.159095749984076,0.03851,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
268,Tb927.11.170,-54.249829000000005,4.9481998962065825,0.0077,Mitoribosomal SSU assembly factor 15
269,Tb927.7.5740,-50.35194,4.476387159517416,0.00915,Mitoribosomal LSU assembly factor 22
270,Tb927.9.8450,-0.712807,5.810311690714477,0.70129,UMP/CMP kinase
271,Tb927.10.7610,-24.74801,5.661470876634208,0.0355,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
272,Tb927.9.3170,13.826213000000001,4.738968958447445,0.08699,cytochrome oxidase subunit V
