Gene_acc,Gene_id,Signed_Rank,log10_TMT_intensity,FDR,Desc
36,Tb927.11.5660,187.086118,4.595314921767877,0.0,"hypothetical protein, conserved"
37,Tb927.11.6000,-185.520305,5.32808544320449,0.0,mitochondrial ribosomal protein L4
38,Tb927.4.4320,167.859171,4.7521500702325135,0.0,"divalent cation tolerance protein, putative"
39,Tb927.7.2760,-161.231204,5.006045093243747,0.0,Mitochondrial ribosomal protein L22
40,Tb927.10.9025,160.455784,4.940203157512742,0.0,hypothetical protein
41,Tb927.11.6510,159.860634,5.481345470721524,0.0,"40S ribosomal protein S21, putative"
42,Tb927.7.840,-157.423935,4.930315541459422,0.0,"Mitochondrial ATP synthase subunit, putative"
43,Tb927.10.600,-154.599779,5.079893628234899,0.0,Mitochondrial ribosomal protein L29
44,Tb927.4.4300,-153.541618,4.852799768196662,0.0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
45,Tb927.5.4120,-150.514735,5.1783376582604435,0.00022,"LSU ribosomal protein, mitochondrial, putative"
46,Tb927.8.3170,-142.664652,4.860626109472576,0.00022,kinetoplast ribosomal PPR-repeat containing protein 9
47,Tb927.5.770,-138.933161,3.351710435521182,0.00022,Mitoribosomal SSU assembly factor 8
48,Tb927.11.10080,-138.104027,4.780937860882336,0.00022,"LSU ribosomal protein, mitochondrial, putative"
49,Tb927.9.5690,138.075946,5.578671039238628,0.00022,"60S acidic ribosomal protein, putative"
50,Tb927.9.3640,-135.10949,4.644886986625764,0.00022,"LSU ribosomal protein, mitochondrial, putative"
51,Tb927.5.3980,-134.353735,5.3826752935182505,0.00022,mitochondrial ribosomal protein L15
52,Tb927.8.5900,134.176747,4.869626057407337,0.00022,"Sedlin, N-terminal conserved region, putative"
53,Tb927.10.5500,-133.851297,4.778514618894733,0.00022,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
54,Tb927.7.7010,-132.907268,4.60086887508383,0.00022,"LSU ribosomal protein, mitochondrial, putative"
55,Tb927.11.15480,131.97534299999998,5.902736375618905,0.00022,"heat shock protein Hsp20, putative"
56,Tb927.5.3410,-130.915649,4.92937066809083,0.00022,Mitochondrial ribosomal protein L9
57,Tb927.9.3290,130.259603,4.767940433992702,0.00022,"4F5 protein family, putative"
58,Tb927.3.1710,-128.75608,4.433760947104212,0.00033999999999999997,mitochondrial ribosomal protein l24
59,Tb927.6.4200,-126.471402,4.57437727864133,0.00033999999999999997,"LSU ribosomal protein, mitochondrial, putative"
60,Tb927.2.6220,119.79443500000001,4.8634662792109555,0.00115,"adenosine transporter 2, putative"
61,Tb927.8.5120,119.68680800000001,5.234834930052529,0.00115,cytochrome c
62,Tb927.7.2380,119.559165,5.208620483882601,0.0012699999999999999,"hypothetical protein, conserved"
63,Tb927.3.2880,-118.746835,5.200469578928913,0.0012699999999999999,"Mitochondrial ATP synthase subunit, putative"
64,Tb927.4.4600,-118.64522099999999,5.087351483769976,0.0012699999999999999,mitochondrial ribosomal protein l43
65,Tb927.9.6710,-118.366075,4.936082361459515,0.0013599999999999999,"kynurenine 3-monooxygenase, putative"
66,Tb927.11.1630,-117.86016799999999,4.92286264870328,0.0013599999999999999,"LSU ribosomal protein, mitochondrial, putative"
67,Tb927.2.5980,117.347614,6.1415856324913625,0.0013599999999999999,"chaperone protein ClpB1, putative"
68,Tb927.8.5860,-116.96288600000001,4.913604304771207,0.0013599999999999999,mitochondrial ribosomal protein L17
69,Tb927.6.4040,-116.14924099999999,4.902134695626858,0.0013599999999999999,mitochondrial ribosomal protein L28
70,Tb11.1810b.1-p1,115.02883600000001,5.100286282282263,0.0013599999999999999,"retrotransposon hot spot protein (RHS, pseudogene), putative"
71,Tb927.10.9390,-114.575864,4.2928332697412905,0.0013599999999999999,"Macrocin-O-methyltransferase (TylF), putative"
72,Tb927.4.1810,-113.96973899999999,4.861625999303363,0.0013599999999999999,mitochondrial ribosomal protein L33
73,Tb927.10.260,113.77672,4.372101545647631,0.0013599999999999999,"BolA-like protein, putative"
74,Tb927.11.15820,-113.08446,4.778477652806349,0.0013599999999999999,"iron superoxide dismutase C, mitochondrial"
75,Tb927.7.3030,-111.401705,5.114856266504089,0.0013599999999999999,"hypothetical protein, conserved"
76,Tb927.9.9100,108.07244299999999,5.538140675600299,0.0016899999999999999,"hypothetical protein, conserved"
77,Tb927.11.5530,-107.424167,4.337277296495797,0.00179,"LSU ribosomal protein, mitochondrial, putative"
78,Tb927.7.3460,-106.486116,5.195502058744247,0.0019,"LSU ribosomal protein, mitochondrial, putative"
79,Tb927.9.8290,-106.018588,4.716213016416407,0.0019,mitochondrial ribosomal protein l30
80,Tb927.11.5500,-105.236631,5.287873857617241,0.0019,"Mitochondrial SSU ribosomal protein, putative"
81,Tb927.5.3110,-104.757582,4.822996488916967,0.0019,Mitochondrial ribosomal protein L49
82,Tb927.9.11660,-104.471864,4.212571993571004,0.00205,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
83,Tb927.2.1890,104.274302,5.291144293441371,0.00205,E2-like ubiquitin-conjugation enzyme
84,Tb927.5.3090,-103.550136,5.175003195895747,0.00212,"Mitochondrial ATP synthase subunit, putative"
85,Tb927.7.4700,102.27939599999999,4.490796276119168,0.00221,"WD domain, G-beta repeat, putative"
86,Tb927.2.4890,-101.959319,5.1779585655979625,0.0023,mitochondrial ribosomal protein l11
87,Tb927.10.14860,-100.357347,5.225155298185964,0.0023899999999999998,NADH-ubiquinone oxidoreductase B14 subunit
88,Tb927.11.2235,100.154687,4.47328903915329,0.0023899999999999998,hypothetical protein
89,Tb927.3.5610,-98.679917,5.3369242449287295,0.00244,Mitochondrial ribosomal protein L3
90,Tb927.9.15010,-96.919852,5.2500218521301685,0.00253,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
91,Tb927.5.3360,-95.987317,4.437369992197025,0.00253,mitochondrial ribosomal protein L2
92,Tb927.6.610,-95.005138,4.851786792512461,0.00253,kinetoplast ribosomal PPR-repeat containing protein 18
93,Tb927.10.11050,-94.80296899999999,5.016928000833191,0.00253,"LSU ribosomal protein, mitochondrial, putative"
94,Tb927.9.12850,-93.656444,4.028029175990093,0.00263,Mitoribosomal LSU assembly factor 5
95,Tb927.11.9930,-93.316059,4.73502815851079,0.00281,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
96,Tb927.5.2930,-90.51861,5.790454844374417,0.0034,"Mitochondrial ATP synthase subunit, putative"
97,Tb927.10.520,-89.5092,5.570166595863032,0.0037799999999999995,"Mitochondrial ATP synthase subunit, putative"
98,Tb927.8.6090,88.716144,4.622559386389588,0.00404,"ubiquitin-protein ligase, putative"
99,Tb927.10.6370,88.38609,5.393319718138067,0.00404,"60S ribosomal proteins L37, putative"
100,Tb927.7.3430,-88.29428399999999,5.081156006452806,0.00404,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative"
101,Tb927.11.10170,-87.873649,4.8604431563359665,0.00412,Mitochondrial ribosomal protein L20
102,Tb927.6.3140,86.771338,4.991902103252236,0.00412,Ubiquitin-like protein 11
103,Tb927.6.4930,-86.717713,3.888963474915796,0.00412,"thiosulfate sulfurtransferase, mitochondrial, putative"
104,Tb927.2.4840,85.81156700000001,4.424676595435603,0.00412,"Vitamin K epoxide reductase family, putative"
105,Tb927.11.16540,85.729853,5.0100524853177735,0.00412,"Roadblock/LC7 domain containing protein, putative"
106,Tb927.4.930,-82.974537,4.66112353365496,0.00449,Mitochondrial ribosomal protein L14
107,Tb927.6.1990,82.038354,5.904004660644606,0.00454,"hypothetical protein, conserved"
108,Tb927.3.1690,-81.829215,5.087621721362844,0.00454,"Mitochondrial ATP synthase subunit, putative"
109,Tb927.7.7380,80.63255699999999,4.7551809542904975,0.00464,u6 snrna-associated sm-like protein lsm3
110,Tb927.8.1880,-80.59644200000001,4.84487876935995,0.00464,"LSU ribosomal protein, mitochondrial, putative"
111,Tb927.11.15440,-80.531426,5.002672323422913,0.00464,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
112,Tb927.9.7200,80.13615,4.577467544030087,0.0047799999999999995,"hypothetical protein, conserved"
113,Tb927.11.10950,-80.08734799999999,4.679060276650043,0.0047799999999999995,"DnaJ domain containing protein, putative"
114,Tb927.10.7380,-79.970078,4.493101608236629,0.0047799999999999995,"LSU ribosomal protein, mitochondrial, putative"
115,Tb927.10.14760,79.739315,5.436143203222104,0.0047799999999999995,"clathrin light chain, putative"
116,Tb927.7.4820,79.665374,4.313932804658993,0.0047799999999999995,"Trm112p-like protein, putative"
117,Tb927.7.2660,79.524249,4.868878140989186,0.0047799999999999995,"zinc finger protein family member, putative"
118,Tb927.11.5830,79.143112,4.765448330584292,0.0047799999999999995,"YL1 nuclear protein, putative"
119,Tb927.10.810,78.23492399999999,5.174189071653922,0.0047799999999999995,"Pentatricopeptide repeat protein (PPR), putative"
120,Tb927.8.3300,-77.299461,4.745068716277028,0.00488,Mitoribosomal LSU assembly factor 12
121,Tb927.10.12250,-76.93914000000001,4.991808683220875,0.00492,"hypothetical protein, conserved"
122,Tb927.6.1920,76.779739,5.472712578972016,0.00492,"hypothetical protein, conserved"
123,Tb927.11.15500,-76.25160600000001,4.286813120406986,0.00492,"LSU ribosomal protein, mitochondrial, putative"
124,Tb927.10.6090,-76.152371,5.300121853912055,0.00492,"tRNA pseudouridine synthase A, putative"
125,Tb927.11.3705,75.96616800000001,4.362664649210523,0.00492,"DNA-directed RNA polymerases I, II, and III subunit RPABC5, putative"
126,Tb927.11.7130,75.88792600000001,5.07161202287849,0.00492,"hypothetical protein, conserved"
127,Tb927.10.12220,-75.460626,4.598975221915348,0.00492,"hypothetical protein, conserved"
128,Tb927.8.4920,-74.865137,4.034357913002636,0.00504,"hypothetical protein, conserved"
129,Tb927.11.6250,-74.666881,5.3481815033003395,0.00504,"Mitochondrial ATP synthase subunit, putative"
130,Tb927.7.3910,-74.540121,4.553806189352143,0.00504,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
131,Tb927.7.2490,-74.524152,4.354891342074318,0.00504,kinetoplast ribosomal PPR-repeat containing protein 15
132,Tb927.11.5990,-74.272137,5.215497739634943,0.00504,Mitoribosomal LSU assembly factor 4
133,Tb927.11.6520,74.165406,4.223493056616747,0.00504,"hypothetical protein, conserved"
134,Tb927.10.2800,-73.918022,4.708387847546554,0.00504,mitochondrial ribosomal protein s6
135,Tb927.9.3350,-73.858001,4.769176217259439,0.00504,"pseudouridylate synthase, putative"
136,Tb927.11.3780,-72.985597,3.1596123045833386,0.00518,subtilisin peptidase
137,Tb427.BES122.9,72.17419,4.633383159398745,0.0058,none
138,Tb927.2.2410,-71.874262,4.417634050420777,0.00583,"hypothetical protein, conserved"
139,Tb927.8.5280,-71.698454,4.885295241465884,0.00583,mitochondrial ribosomal protein s34
140,Tb927.11.7680,-71.498366,4.492297764164567,0.00583,"hypothetical protein, conserved"
141,Tb927.8.2530,-71.260992,4.449008452148102,0.00585,"Cytochrome c oxidase copper chaperone, related"
142,Tb927.7.3960,-70.95289100000001,4.86239776033351,0.00601,Mitochondrial ribosomal protein L16
143,Tb927.9.15190,70.933227,5.895547769819584,0.00601,"ribosomal protein L15, putative"
144,Tb927.2.3920,-69.49486999999999,4.240529834940834,0.006409999999999999,"Complex 1 protein (LYR family), putative"
145,Tb927.5.2810,-69.301393,4.954495506098638,0.006509999999999999,"hypothetical protein, conserved"
146,Tb927.6.4560,-69.239313,5.088858720425557,0.0066,"Mitochondrial SSU ribosomal protein, putative"
147,Tb11.v5.0905,-69.03266500000001,5.275917637856603,0.0066,"hypothetical protein, conserved"
148,Tb927.11.11480,68.237837,5.9426026981120375,0.00671,"Trichohyalin, putative"
149,Tb927.9.8000,68.166744,5.678080120457292,0.00671,"ubiquitin-protein ligase, putative"
150,Tb927.11.13007,67.145732,6.184271757042043,0.0068200000000000005,ubiquitin-60S ribosomal protein L40
151,Tb927.9.7080,66.905495,5.108531198857869,0.006840000000000001,"hypothetical protein, conserved"
152,Tb927.9.11120,-66.463634,4.967904022424491,0.006840000000000001,"Chromosome passenger complex (CPC) protein INCENP N terminal, putative"
153,Tb927.11.7430,66.069229,5.0605425575639185,0.00701,"hypothetical protein, conserved"
154,Tb927.3.860,65.416303,5.139791659227936,0.00742,"Acyl carrier protein, mitochondrial"
155,Tb927.6.4510,-65.385044,5.051630947859173,0.00742,"hypothetical protein, conserved"
156,Tb927.1.1200,-65.381795,5.109560549350147,0.00742,Mitochondrial ribosomal protein S15
157,Tb927.8.5560,-64.832562,5.33806452205518,0.00747,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
158,Tb927.10.2670,64.14328499999999,4.571504379377499,0.007670000000000001,"hypothetical protein, conserved"
159,Tb927.6.2910,63.538458999999996,4.621877605273269,0.00806,"RNA pseudouridylate synthase, putative"
160,Tb927.3.2390,-63.223135,4.86302463474929,0.008140000000000001,"hypothetical protein, conserved"
161,Tb927.3.5240,-63.19664100000001,5.0166299448470735,0.008140000000000001,kinetoplast ribosomal PPR-repeat containing protein 8
162,Tb927.10.11520,63.149776,4.5858328224759175,0.008140000000000001,mitochondrial import inner membrane translocase subunit tim13
163,Tb927.10.13110,63.075215,4.907904976650596,0.008140000000000001,Outer arm dynein light chain 7
164,Tb927.7.7480,63.055395999999995,3.2739909783122796,0.008140000000000001,"trans-sialidase, putative"
165,Tb927.9.5300,-62.732181999999995,5.006672324729135,0.008140000000000001,kinetoplast ribosomal PPR-repeat containing protein 16
166,Tb927.9.9780,62.509108999999995,5.947893697472489,0.008140000000000001,"peptidyl-prolyl cis-trans isomerase (cyclophilin- 40), putative"
167,Tb927.5.370,-62.34164499999999,5.10828156499718,0.008140000000000001,"75 kDa invariant surface glycoprotein, putative"
168,Tb927.8.1340,62.327672,6.155045735912606,0.008140000000000001,"60S ribosomal protein L7a, putative"
169,Tb927.5.2940,62.291742000000006,6.4601458174917505,0.008140000000000001,"stress-induced protein sti1, putative"
170,Tb927.11.1270,-62.102216000000006,5.436494825070237,0.008140000000000001,"Mitochondrial ATP synthase subunit, putative"
171,Tb927.9.1530,-61.784477,4.696268025624656,0.008140000000000001,"hypothetical protein, conserved"
172,Tb927.3.4950,-61.427003000000006,5.098378338689658,0.008140000000000001,"hypothetical protein, conserved"
173,Tb927.11.13940,61.278092,4.399612196877949,0.008140000000000001,"ubiquitin-conjugating enzyme E2, putative"
174,Tb927.10.2050,-60.977224,4.86861635950981,0.00817,"hypothetical protein, conserved"
175,Tb927.10.9250,60.671616,5.724432442318698,0.0083,"adenylyl cyclase-associated protein, putative"
176,Tb927.5.3300,-60.65195500000001,4.15020158000582,0.0083,"hypothetical protein, conserved"
177,Tb927.4.4710,60.54421,4.824923080737206,0.0083,"hypothetical protein, conserved"
178,Tb927.10.13990,-60.161995999999995,4.567536078515204,0.008440000000000001,"Pentatricopeptide repeat protein (PPR), putative"
179,Tb927.11.715,60.150427,5.6977880816139415,0.008440000000000001,"dynein light chain LC8, putative"
180,Tb927.1.1390,-60.077276,4.625427927294943,0.008440000000000001,"hypothetical protein, conserved"
181,Tb927.10.15410,59.616475,5.19040329637622,0.00863,glycosomal malate dehydrogenase
182,Tb927.11.11470,-59.582260999999995,4.886698735621275,0.00863,kinetoplast ribosomal PPR-repeat containing protein 14
183,Tb927.11.4650,-58.686226,4.631221604168837,0.00908,kinetoplast ribosomal PPR-repeat containing protein 13
184,Tb927.8.595,58.319056999999994,4.767262261383128,0.0093,hypothetical protein
185,Tb927.7.4060,57.932479,5.828477291232496,0.00941,"cysteine peptidase, Clan CA, family C2, putative"
186,Tb927.3.4360,57.546627,5.647670882761001,0.009470000000000001,"40S ribosomal protein S15A, putative"
187,Tb927.1.2990,-57.373477,5.309913927306561,0.00952,kinetoplast ribosomal PPR-repeat containing protein 2
188,Tb927.5.1790,-57.091779,4.626391699386438,0.00963,"Mitochondrial SSU ribosomal protein, putative"
189,Tb927.9.9310,-56.937321999999995,4.9412502031951755,0.00963,Mitoribosomal SSU assembly factor 3
190,Tb927.8.3110,-56.709925,4.814025507012223,0.00974,Mitochondrial ribosomal protein S9
191,Tb927.9.9150,-56.54251899999999,4.545951412325245,0.00984,Mitoribosomal LSU assembly factor 13
192,Tb927.11.13570,56.170286,5.373886231789153,0.00995,"hypothetical protein, conserved"
193,Tb927.11.12930,-55.952466,4.766785341073506,0.00995,Mitoribosomal LSU assembly factor 2
194,Tb927.5.3310,55.901106999999996,4.988733808684272,0.01,"hypothetical protein, conserved"
195,Tb927.5.1200,-55.697928000000005,4.447573170048149,0.01,exosome complex component CSL4
196,Tb927.9.9260,55.67491999999999,4.795656829150784,0.01,"hypothetical protein, conserved"
197,Tb927.11.590,-55.487621,4.734992628822331,0.01,"hypothetical protein, conserved"
198,Tb927.10.12010,55.284485,5.19861738170581,0.01005,"hypothetical protein, conserved"
199,Tb927.6.2480,-55.280164,4.411855305718946,0.01005,"chaperone protein DnaJ, putative"
200,Tb927.8.980,55.181323,6.027701975072177,0.01005,phosphoacetylglucosamine mutase
201,Tb927.10.7080,-54.502917000000004,4.829855316023484,0.0105,"ATP-dependent DEAD/H RNA helicase, putative"
202,Tb927.6.1630,-54.438182999999995,4.721762082862405,0.0105,"hypothetical protein, conserved"
203,Tb927.11.640,-54.260876,3.1255372884247117,0.01054,"Pentatricopeptide repeat protein (PPR), putative"
204,Tb927.10.6300,-53.66276800000001,5.196538483478538,0.01078,Mitochondrial ribosomal protein S5
205,Tb927.6.2700,53.406054000000005,5.046790316630009,0.01078,small nuclear ribonucleoprotein Sm-E
206,Tb927.10.7910,-53.351101,5.019962351578023,0.01078,"RNA editing complex protein, putative"
207,Tb927.10.9830,-53.29919,5.692046500834397,0.01078,"Mitochondrial ATP synthase subunit, putative"
208,Tb927.5.4370,-53.27839,4.075393248284227,0.01078,"hypothetical protein, conserved"
209,Tb927.11.7214,-53.194019999999995,4.558764553322075,0.01078,Mitoribosomal SSU assembly factor 13
210,Tb927.11.2220,-52.585252000000004,4.9755267761071105,0.01095,Mitoribosomal SSU assembly factor 17
211,Tb927.4.970,-52.580543999999996,4.494261298570064,0.01095,"hypothetical protein, conserved"
212,Tb927.10.13540,52.311383,5.071689762873668,0.01108,"RNA-binding protein, putative"
213,Tb927.10.380,-52.152111,4.812626701941218,0.011170000000000001,kinetoplast ribosomal PPR-repeat containing protein 5
214,Tb927.11.15030,51.872996,5.382837202361607,0.0113,small GTPase
215,Tb927.10.5030,51.804128000000006,5.549819012665551,0.0113,"ubiquitin/ribosomal protein S27a, putative"
216,Tb927.5.3340,51.174811,3.9974358987187664,0.01175,Mitochondrial import inner membrane translocase subunit 11
217,Tb927.10.6850,-51.047959999999996,4.414874970985222,0.01197,"Mitochondrial ribosomal protein S18, putative"
218,Tb927.6.2080,-50.931635,3.9833902097018434,0.0121,"Mitochondrial SSU ribosomal protein, putative"
219,Tb927.5.3640,-50.873369,4.923572120403617,0.0121,"Mitochondrial SSU ribosomal protein, putative"
220,Tb927.4.680,-50.804653,4.308960231921409,0.0121,"hypothetical protein, conserved"
221,Tb927.9.6510,-50.787557,5.140420742400279,0.0121,"Mitochondrial SSU ribosomal protein, putative"
222,Tb927.9.7160,50.699327000000004,5.027176036540876,0.01211,"hypothetical protein, conserved"
223,Tb927.6.590,-50.381386,4.6331799523273345,0.01237,"hypothetical protein, conserved"
224,Tb927.8.6760,50.344073,6.066056608289713,0.01237,"translationally-controlled tumor protein homolog, putative"
225,Tb927.11.7920,-50.241759,4.756574411905804,0.01237,SUMO-interacting motif-containing protein
226,Tb927.10.5090,49.847003,4.635870061290844,0.01238,Enriched in surface-labeled proteome protein 18
227,Tb927.10.5860,49.707608,4.9712810041500735,0.01238,"hypothetical protein, conserved"
228,Tb927.3.960,-49.677465000000005,3.9665192613388465,0.01238,"protein transport protein Sec61 gamma subunit, putative"
229,Tb927.5.920,-49.492165,4.811449137551271,0.01248,"rhodanese-like domain containing protein, putative"
230,Tb927.11.14980,-49.324311,4.023402001336626,0.01251,mitochondrial ribosomal protein L38
231,Tb927.11.10040,-49.322134000000005,4.478247350666903,0.01251,"hypothetical protein, conserved"
232,Tb927.5.4390,49.320858,5.30522474148543,0.01251,"hypothetical protein, conserved"
233,Tb927.6.2010,-49.272926,5.352154636582984,0.01251,"acyl-CoA synthetase, putative"
234,Tb927.11.16150,48.795346,5.160291749328542,0.01272,"tubulin binding cofactor A, putative"
235,Tb927.11.13560,-48.343345,4.326422347024826,0.013219999999999999,"SET domain containing protein, putative"
236,Tb927.10.4080,-48.09312,5.051994558618975,0.013380000000000001,"hypothetical protein, conserved"
237,Tb927.2.4400,-48.082531,5.133893224734974,0.013380000000000001,"SSU ribosomal protein, mitochondrial, putative"
238,Tb927.10.1040,48.053117,4.873385195328108,0.013380000000000001,"serine peptidase, Clan SC, Family S10"
239,Tb927.6.2600,47.608847,5.037563272522014,0.013580000000000002,"Protein of unknown function (DUF1077), putative"
240,Tb927.4.2760,47.592631,5.935800503113954,0.013580000000000002,"Protein of unknown function (DUF3808), putative"
241,Tb927.5.1510,-47.558321,4.130638561263856,0.013580000000000002,"Mitochondrial SSU ribosomal protein, putative"
242,Tb927.11.670,47.376675,5.412060883601395,0.013619999999999998,epsinR
243,Tb927.10.15830,-47.199677,5.0886171897965955,0.01365,SUMO-interacting motif-containing protein
244,Tb927.10.10960,46.993972,6.987742711501491,0.01376,"heat shock protein, putative"
245,Tb927.10.6440,46.962381,5.58195092192064,0.01376,phosphomannomutase
246,Tb927.2.2210,-46.718841,5.160521885068877,0.01385,"hypothetical protein, conserved"
247,Tb927.8.4190,46.622489,5.203026839987345,0.013869999999999999,"hypothetical protein, conserved"
248,Tb927.4.2540,46.504932000000004,5.143458935137355,0.013869999999999999,"Neural precursor cell-expressed, developmently downregulated 8"
249,Tb927.2.3420,46.495912,4.35688169801995,0.013869999999999999,"hypothetical protein, conserved"
250,Tb927.10.3580,-46.451116999999996,4.90028032178322,0.013869999999999999,"Mitochondrial SSU ribosomal protein, putative"
251,Tb927.3.5270,-46.053847,3.963365391215073,0.01405,"DNA-directed RNA polymerases II subunit, putative"
252,Tb927.2.4380,-46.051753999999995,4.967249920494648,0.01405,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
253,Tb927.1.3820,45.893936,4.368856890295744,0.01406,"ATP synthase subunit, putative"
254,Tb927.7.6800,-45.568732000000004,4.907485409076142,0.01431,"LSU ribosomal protein, mitochondrial, putative"
255,Tb927.7.1630,45.535713,5.126942717944227,0.01431,"hypothetical protein, conserved"
256,Tb927.10.12050,-45.45982,4.862006083986332,0.01431,"LSU ribosomal protein, mitochondrial, putative"
257,Tb927.10.15650,-45.302939,4.416116967814632,0.01431,Mitoribosomal SSU assembly factor 11
258,Tb927.8.2720,45.263676000000004,5.328517776361771,0.01431,"Putative serine esterase (DUF676), putative"
259,Tb927.8.870,45.152396,4.971162414188767,0.01431,"CAMK/CAMKL family protein kinase, putative"
260,Tb927.8.4280,45.015196,5.39522346288693,0.01433,"nuclear transport factor 2, putative"
261,Tb927.5.4040,-44.948219,5.1561653651085235,0.01439,"Mitochondrial SSU ribosomal protein, putative"
262,Tb927.3.4130,-44.884553000000004,3.3839788436909477,0.01445,"hypothetical protein, conserved"
263,Tb927.8.3080,44.751659000000004,4.494598250935744,0.014469999999999998,"hypothetical protein, conserved"
264,Tb927.11.3680,44.649621999999994,4.936984308246115,0.0146,"calmodulin, putative"
265,Tb927.11.1370,44.34265,5.562075993589128,0.01492,Dithiol glutaredoxin 1
266,Tb927.5.3840,-44.047849,4.046089164861393,0.01551,"hypothetical protein, conserved"
267,Tb927.11.9450,-43.819443,5.159095749984076,0.01571,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
268,Tb927.11.170,-43.740328000000005,4.9481998962065825,0.01576,Mitoribosomal SSU assembly factor 15
269,Tb927.7.5740,-43.719349,4.476387159517416,0.01576,Mitoribosomal LSU assembly factor 22
270,Tb927.9.8450,43.577479,5.810311690714477,0.01576,UMP/CMP kinase
